ANGKATAN;JENIS_KELAMIN;PROSES_MASUK;NAMA_SEKOLAH;KOTA_SEKOLAH;JURUSAN_SEKOLAH;PRODI;LAMA_STUDI;IPK;
13;Wanita;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,73;
13;Wanita;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;2,88;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,01;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,50;3,08;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,34;
13;Wanita;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,43;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,05;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,71;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,00;3,16;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,13;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,22;
13;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,70;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;2,97;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,60;
13;Pria;Nilai Rapor >= 7.00;SMK;LUAR KOTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;5,00;2,95;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;6,00;3,10;
13;Wanita;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,57;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,17;
13;Pria;BEASISWA;SMK;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,49;
13;Pria;Nilai Rapor >= 7.00;SMK;LUAR KOTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,17;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,50;2,79;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,13;
13;Wanita;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,73;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,51;
13;Wanita;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,67;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,14;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,00;3,11;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;6,00;3,07;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;6,00;3,00;
13;Wanita;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,23;
13;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,19;
13;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,23;
13;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;2,94;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,03;
13;Wanita;BEASISWA;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;6,00;3,32;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,26;
13;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,21;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;6,00;3,05;
13;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;5,00;2,99;
13;Pria;Nilai Rapor >= 7.00;SMK;LUAR KOTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;5,50;2,96;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;6,50;2,96;
13;Wanita;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,18;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,14;
13;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,29;
13;Wanita;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,24;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,40;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,53;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;6,50;2,71;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,16;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,37;
13;Pria;Nilai Rapor < 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,35;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,21;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;6,50;2,84;
13;Wanita;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,13;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,21;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,44;
13;Wanita;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,20;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,09;
13;Wanita;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,58;
13;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,20;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,08;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,09;
13;Wanita;Nilai Rapor >= 7.00;SMK;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,37;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;6,00;2,90;
13;Wanita;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,00;3,78;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,26;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,41;
13;Wanita;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,62;
13;Wanita;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,06;
13;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,32;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,27;
13;Pria;BEASISWA;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,76;
13;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;5,50;2,99;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,00;2,83;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,65;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,54;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,29;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,56;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,43;
13;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;6,00;3,03;
13;Wanita;BEASISWA;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,59;
13;Wanita;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,56;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,50;2,92;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,12;
13;Pria;Nilai Rapor >= 7.00;SMK;LUAR KOTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,23;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;2,91;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,23;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,50;2,82;
13;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,09;
13;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,12;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,25;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;2,95;
13;Wanita;Nilai Rapor >= 7.00;SMK;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,48;
13;Wanita;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,20;
13;Wanita;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,32;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,23;
13;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,08;
13;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,00;2,99;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,52;
13;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,81;
13;Wanita;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,56;
13;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;6,50;2,89;
13;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;6,00;3,01;
13;Pria;Nilai Rapor >= 7.00;SMK;LUAR KOTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;6,00;3,35;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,47;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,43;
13;Wanita;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,29;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,26;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,00;3,31;
13;Wanita;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,00;3,15;
13;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,50;2,97;
13;Wanita;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;6,00;2,99;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,50;3,03;
13;Wanita;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,00;3,15;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,55;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,50;3,12;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;6,50;3,00;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;6,00;2,93;
13;Wanita;Nilai Rapor >= 7.00;SMA;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,34;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;6,00;3,22;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;5,00;3,31;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;5,00;3,31;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;5,00;3,35;
13;Wanita;Nilai Rapor >= 7.00;SMA;LUAR KOTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,45;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,00;3,28;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,39;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,48;
13;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,49;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,41;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,48;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,50;3,12;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,42;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;6,00;3,14;
13;Wanita;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,36;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;5,00;3,39;
13;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;2,79;
13;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,70;
13;Wanita;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,55;
13;Wanita;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,59;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;6,50;3,01;
13;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,00;3,45;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;6,00;3,68;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;5,00;3,55;
13;Wanita;Nilai Rapor >= 7.00;SMK;LUAR KOTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,52;
13;Wanita;Nilai Rapor >= 7.00;SMK;LUAR KOTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,48;
13;Wanita;Nilai Rapor >= 7.00;SMK;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,00;3,40;
13;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,00;3,27;
13;Wanita;Nilai Rapor >= 7.00;SMK;LUAR KOTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;5,00;3,30;
13;Wanita;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;5,50;3,05;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;6,50;3,22;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,50;3,14;
13;Wanita;Nilai Rapor >= 7.00;SMK;LUAR KOTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;6,50;3,07;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,50;3,55;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;6,00;3,04;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;6,00;3,15;
13;Pria;Nilai Rapor >= 7.00;SMK;LUAR KOTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;5,00;3,34;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;6,50;3,15;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,50;3,14;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,00;3,48;
13;Wanita;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;6,00;3,08;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;5,00;3,65;
13;Wanita;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,50;3,32;
13;Wanita;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,50;3,26;
13;Wanita;Nilai Rapor >= 7.00;SMK;LUAR KOTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;5,00;3,57;
13;Wanita;Nilai Rapor >= 7.00;SMK;LUAR KOTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,61;
13;Wanita;Nilai Rapor >= 7.00;SMK;LUAR KOTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,40;
13;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,00;3,50;
13;Pria;Nilai Rapor >= 7.00;SMK;LUAR KOTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,00;3,15;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;6,00;3,18;
13;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,37;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;2,97;
13;Wanita;Nilai Rapor >= 7.00;SMK;LUAR KOTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,63;
13;Wanita;Nilai Rapor >= 7.00;SMK;LUAR KOTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,60;
13;Wanita;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,40;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;6,50;3,11;
13;Wanita;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,59;
13;Wanita;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,69;
13;Wanita;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,54;
13;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,50;3,42;
13;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,50;3,51;
13;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,56;
14;Pria;Nilai Rapor < 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;2,93;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;5,00;3,11;
14;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,48;
14;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,77;
14;Wanita;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,28;
14;Wanita;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,29;
14;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,42;
14;Wanita;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,41;
14;Wanita;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;3,50;3,54;
14;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,29;
14;Wanita;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,35;
14;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,28;
14;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,34;
14;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,25;
14;Pria;Nilai Rapor >= 7.00;SMK;LUAR KOTA;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,50;3,18;
14;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;3,24;
14;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;SISTEM INFORMASI;4,00;2,94;
